Age,Name,Value,Overall,Potential,Dribbling,Finishing,ShortPassing,LongPassing,Composure,Vision,Acceleration,SprintSpeed,International Reputation,BMI
18,M. de Ligt,27000000,82,91,65.0,53.0,75.0,72.0,77.0,63.0,62.0,72.0,2.0,25.15278406518787
22,Rodri,29000000,82,87,77.0,64.0,83.0,80.0,78.0,83.0,70.0,66.0,1.0,22.623156357423824
21,Arthur,32500000,82,90,82.0,72.0,85.0,80.0,84.0,82.0,68.0,70.0,1.0,25.20018613616938
19,G. Donnarumma,29000000,82,93,28.0,12.0,34.0,24.0,68.0,50.0,46.0,54.0,3.0,23.471380598107235
30,Rosberto Dourado,16500000,82,82,77.0,53.0,82.0,78.0,81.0,77.0,80.0,81.0,1.0,22.74643517152081
34,Juiano Mestres,6500000,82,82,60.0,56.0,67.0,58.0,70.0,50.0,68.0,74.0,1.0,25.255251846540347
30,Raphaelito Anjos,14000000,82,82,9.0,8.0,18.0,16.0,67.0,71.0,41.0,42.0,1.0,23.367157845426803
23,Gelson Martins,29500000,82,87,85.0,66.0,78.0,55.0,85.0,79.0,95.0,94.0,3.0,24.17411532293567
21,Gonçalo Guedes,29000000,82,86,86.0,75.0,77.0,68.0,80.0,77.0,89.0,90.0,1.0,21.51024710212685
22,L. Torreira,25000000,82,87,78.0,50.0,83.0,77.0,78.0,74.0,81.0,74.0,2.0,22.784103530966444
21,Malcom,31500000,82,89,85.0,75.0,82.0,73.0,78.0,83.0,87.0,82.0,2.0,24.777629991192043
23,Pau López,21500000,82,87,18.0,19.0,38.0,41.0,62.0,62.0,45.0,52.0,1.0,21.814169307378904
22,L. Hernández,25500000,82,88,65.0,42.0,80.0,63.0,76.0,61.0,80.0,84.0,1.0,22.778627907525948
23,C. Lenglet,26000000,82,88,60.0,23.0,78.0,69.0,74.0,60.0,72.0,73.0,1.0,23.62308266100644
27,A. Kramarić,26000000,82,83,87.0,86.0,79.0,53.0,79.0,66.0,78.0,72.0,2.0,23.09188291845972
24,A. Robertson,24500000,82,87,76.0,57.0,76.0,68.0,73.0,74.0,81.0,86.0,1.0,20.24493844906057
28,Dani García,20000000,82,83,66.0,51.0,86.0,81.0,71.0,76.0,53.0,35.0,2.0,24.54773565595517
24,F. Bernardeschi,29500000,82,87,86.0,70.0,82.0,72.0,83.0,80.0,83.0,83.0,2.0,22.4302915414236
22,J. Brandt,30500000,82,88,87.0,78.0,82.0,69.0,69.0,83.0,78.0,84.0,2.0,24.40857925195123
23,D. Rugani,24500000,82,86,64.0,33.0,65.0,59.0,70.0,50.0,56.0,67.0,2.0,23.11915734942581
23,Samu Castillejo,29000000,82,86,85.0,77.0,80.0,77.0,71.0,81.0,85.0,86.0,2.0,20.058345572112746
23,A. Romagnoli,26500000,82,89,65.0,30.0,70.0,69.0,76.0,40.0,63.0,69.0,2.0,22.06880941602536
25,T. Partey,25500000,82,88,78.0,63.0,85.0,79.0,75.0,73.0,73.0,76.0,1.0,22.4302915414236
25,Fred,26500000,82,84,79.0,74.0,85.0,80.0,82.0,76.0,77.0,79.0,1.0,22.093313872806032
31,J. Vardy,20000000,82,82,76.0,85.0,65.0,48.0,82.0,72.0,89.0,91.0,3.0,23.37657736539963
24,A. Belotti,30000000,82,87,78.0,88.0,68.0,42.0,75.0,61.0,78.0,79.0,3.0,22.179094496170023
26,E. Forsberg,26000000,82,83,82.0,70.0,85.0,69.0,77.0,83.0,76.0,70.0,2.0,23.37657736539963
25,J. Lingard,26500000,82,83,83.0,78.0,78.0,66.0,84.0,82.0,84.0,82.0,2.0,20.20820635409789
29,F. Vázquez,21500000,82,82,86.0,74.0,84.0,78.0,80.0,84.0,58.0,62.0,2.0,23.88491485798803
28,E. Višća,22500000,82,82,82.0,80.0,78.0,69.0,78.0,73.0,90.0,89.0,2.0,21.12301338897292
25,A. Rüdiger,22500000,82,84,59.0,27.0,75.0,72.0,72.0,57.0,67.0,78.0,2.0,23.367157845426803
27,A. Florenzi,20500000,82,83,78.0,70.0,77.0,75.0,79.0,76.0,86.0,84.0,3.0,22.4976856888902
25,H. Maguire,23500000,82,85,70.0,43.0,77.0,72.0,79.0,60.0,39.0,53.0,1.0,26.792665574914764
26,T. Meunier,21000000,82,83,75.0,76.0,82.0,74.0,78.0,71.0,74.0,81.0,2.0,24.74493837876565
27,S. Sané,18500000,82,82,64.0,38.0,73.0,71.0,78.0,62.0,62.0,62.0,2.0,22.164510854337344
25,G. Kondogbia,27500000,82,85,78.0,69.0,81.0,79.0,82.0,78.0,69.0,76.0,2.0,22.578089633318243
25,Rafinha,29500000,82,87,87.0,73.0,86.0,76.0,80.0,81.0,71.0,70.0,2.0,23.169473307757965
27,Gabriel Paulista,21000000,82,83,60.0,42.0,74.0,69.0,71.0,65.0,71.0,74.0,2.0,22.3234495246718
25,Morata,28500000,82,85,83.0,80.0,78.0,51.0,76.0,76.0,76.0,86.0,3.0,23.99275690357628
29,J. Cillessen,18000000,82,84,12.0,10.0,47.0,33.0,61.0,60.0,54.0,50.0,3.0,24.14674705496963
27,W. Ben Yedder,23500000,82,82,84.0,84.0,78.0,66.0,84.0,79.0,87.0,83.0,2.0,23.474145989856407
27,C. Bakambu,26000000,82,83,80.0,84.0,75.0,66.0,80.0,73.0,88.0,88.0,2.0,21.822045108259765
26,Pablo Sarabia,26000000,82,83,86.0,78.0,83.0,77.0,74.0,84.0,75.0,76.0,2.0,22.74643517152081
25,W. Zaha,28500000,82,85,90.0,77.0,75.0,65.0,81.0,77.0,89.0,92.0,2.0,20.364161659451536
25,Luis Alberto,28500000,82,85,86.0,80.0,88.0,87.0,72.0,87.0,77.0,72.0,2.0,22.09108402055338
28,Jonathan Viera,22500000,82,82,84.0,78.0,84.0,78.0,80.0,84.0,86.0,76.0,2.0,22.093313872806032
27,Bartra,21000000,82,83,70.0,55.0,79.0,78.0,76.0,75.0,75.0,72.0,3.0,21.822045108259765
27,S. Coates,21000000,82,83,64.0,42.0,72.0,70.0,74.0,50.0,46.0,64.0,3.0,24.07254068024138
26,Willian José,26500000,82,83,79.0,84.0,78.0,50.0,75.0,68.0,62.0,65.0,2.0,26.312811226799457
27,Mário Fernandes,18500000,82,82,77.0,56.0,78.0,74.0,76.0,73.0,79.0,85.0,2.0,22.578089633318243
29,Víctor Ruiz,19500000,82,83,53.0,37.0,74.0,70.0,72.0,56.0,55.0,59.0,2.0,22.6921237384052
26,T. Delaney,21500000,82,83,73.0,72.0,79.0,77.0,81.0,77.0,76.0,78.0,2.0,23.58574464440679
26,K. Casteels,19500000,82,85,14.0,15.0,35.0,37.0,40.0,42.0,44.0,46.0,2.0,21.96535945597258
26,M. Götze,27000000,82,85,84.0,75.0,87.0,82.0,85.0,86.0,74.0,64.0,4.0,24.340963531183927
26,S. Mustafi,22500000,82,84,53.0,58.0,77.0,69.0,73.0,55.0,58.0,65.0,3.0,24.542327443672967
29,J. Pastore,21500000,82,82,87.0,73.0,86.0,83.0,80.0,87.0,69.0,69.0,3.0,22.06880941602536
30,Pedro,21000000,82,82,84.0,78.0,80.0,71.0,77.0,77.0,79.0,74.0,3.0,22.404001099142366
28,G. Bonaventura,22000000,82,82,83.0,70.0,84.0,80.0,82.0,82.0,75.0,77.0,3.0,23.00965698077001
27,R. Bürki,18500000,82,85,12.0,8.0,37.0,24.0,58.0,50.0,44.0,54.0,3.0,23.99275690357628
30,Taison,21000000,82,82,87.0,76.0,77.0,75.0,74.0,79.0,93.0,91.0,2.0,21.45829931578201
29,S. Nzonzi,17000000,82,82,72.0,64.0,79.0,77.0,85.0,77.0,44.0,55.0,2.0,19.55077136679756
30,Marlos,21000000,82,82,87.0,79.0,81.0,73.0,84.0,82.0,85.0,82.0,2.0,22.421021220569155
27,A. Ramsey,25000000,82,83,81.0,74.0,84.0,80.0,81.0,79.0,64.0,69.0,3.0,22.778627907525948
32,A. Kolarov,12500000,82,82,79.0,55.0,77.0,77.0,88.0,77.0,73.0,70.0,2.0,23.48347668628339
28,G. Sigurðsson,22500000,82,82,80.0,77.0,84.0,80.0,84.0,86.0,58.0,55.0,3.0,23.88491485798803
31,S. Giovinco,20000000,82,82,86.0,80.0,80.0,76.0,82.0,81.0,88.0,80.0,2.0,22.99653992849892
29,M. Arnautović,22000000,82,82,84.0,78.0,78.0,74.0,81.0,77.0,79.0,83.0,3.0,22.28247738194314
30,N. Gaitán,21000000,82,82,84.0,71.0,81.0,75.0,80.0,82.0,84.0,79.0,3.0,22.19592835476202
28,J. Henderson,18000000,82,82,73.0,67.0,84.0,84.0,78.0,83.0,67.0,66.0,2.0,23.8547835567004
30,M. Kruse,21500000,82,82,82.0,83.0,84.0,80.0,86.0,83.0,69.0,67.0,2.0,23.44031900982186
33,M. Parolo,9000000,82,82,75.0,70.0,80.0,83.0,78.0,78.0,68.0,69.0,2.0,22.36012293284699
29,L. Fejsa,17000000,82,82,68.0,49.0,78.0,74.0,75.0,63.0,52.0,55.0,2.0,23.8547835567004
32,A. Rami,12500000,82,82,56.0,45.0,66.0,68.0,77.0,44.0,52.0,67.0,3.0,24.74493837876565
32,V. Ćorluka,12500000,82,82,65.0,44.0,70.0,72.0,78.0,60.0,49.0,65.0,3.0,22.52409460656662
27,G. Wijnaldum,23000000,82,82,84.0,70.0,84.0,76.0,82.0,78.0,77.0,76.0,3.0,22.421021220569155
31,F. Fazio,15000000,82,82,48.0,41.0,64.0,62.0,86.0,47.0,36.0,43.0,3.0,22.164510854337344
31,O. Giroud,20000000,82,82,70.0,83.0,79.0,58.0,78.0,76.0,43.0,50.0,3.0,24.72549598646944
31,Marcano,15000000,82,82,54.0,43.0,76.0,67.0,72.0,48.0,67.0,69.0,3.0,21.814169307378904
31,A. Guardado,19000000,82,82,80.0,60.0,85.0,83.0,76.0,83.0,74.0,73.0,3.0,23.163458763520072
31,E. Garay,15000000,82,82,60.0,58.0,69.0,72.0,78.0,63.0,34.0,36.0,3.0,25.407424173834315
32,Jardel,12500000,82,82,52.0,38.0,68.0,53.0,71.0,49.0,50.0,63.0,2.0,23.383178071894548
31,S. Sirigu,13500000,82,82,15.0,10.0,23.0,28.0,62.0,55.0,50.0,51.0,3.0,21.42339391661521
32,E. Viviano,12500000,82,82,18.0,17.0,36.0,37.0,64.0,60.0,30.0,33.0,2.0,23.471380598107235
32,L. Koscielny,12500000,82,82,62.0,32.0,76.0,69.0,75.0,56.0,64.0,66.0,3.0,21.761164815803955
31,A. Consigli,13500000,82,82,10.0,10.0,31.0,27.0,63.0,46.0,48.0,34.0,2.0,23.22883657763694
32,L. Biglia,12500000,82,82,80.0,50.0,86.0,82.0,80.0,80.0,65.0,65.0,3.0,19.928611285794
35,Dani Alves,4800000,82,82,84.0,61.0,81.0,79.0,80.0,78.0,77.0,79.0,4.0,22.799443023018387
36,David Villa,8000000,82,82,83.0,86.0,76.0,67.0,83.0,75.0,72.0,67.0,3.0,22.421021220569155
37,Aduriz,8000000,82,82,76.0,83.0,72.0,52.0,87.0,73.0,64.0,66.0,3.0,23.31670573211317
36,P. Čech,3000000,82,82,12.0,12.0,35.0,33.0,63.0,53.0,35.0,38.0,4.0,23.471380598107235
37,Casillas,1500000,82,82,25.0,12.0,21.0,22.0,70.0,65.0,59.0,57.0,4.0,24.40857925195123
20,M. Rashford,27000000,81,89,83.0,78.0,75.0,65.0,73.0,74.0,90.0,93.0,2.0,20.33563396557081
30,Laure Santeiro,17000000,81,81,82.0,72.0,79.0,80.0,77.0,80.0,86.0,78.0,1.0,21.748105843543435
20,L. Bailey,26500000,81,89,86.0,75.0,75.0,66.0,75.0,77.0,94.0,90.0,1.0,24.95821318173249
22,M. Akanji,21000000,81,87,67.0,36.0,78.0,76.0,76.0,66.0,72.0,86.0,2.0,23.99275690357628
21,F. de Jong,26000000,81,89,86.0,52.0,87.0,82.0,86.0,85.0,74.0,76.0,1.0,21.50233987908856
24,Nélson Semedo,20000000,81,86,80.0,50.0,73.0,65.0,75.0,62.0,91.0,92.0,2.0,21.22555265518694
22,Pablo Fornals,24000000,81,86,81.0,77.0,84.0,80.0,71.0,86.0,71.0,66.0,1.0,21.22555265518694
24,E. Bailly,21000000,81,87,60.0,33.0,70.0,56.0,70.0,54.0,68.0,79.0,2.0,22.4302915414236
21,Dani Ceballos,25000000,81,88,85.0,68.0,83.0,80.0,80.0,83.0,73.0,67.0,1.0,22.111268712333345
22,H. Lozano,24000000,81,86,84.0,77.0,74.0,67.0,77.0,75.0,94.0,93.0,3.0,22.74643517152081
30,Morales,17000000,81,81,87.0,80.0,75.0,68.0,83.0,75.0,88.0,88.0,1.0,21.50233987908856
26,J. Seri,20500000,81,82,78.0,69.0,86.0,84.0,83.0,83.0,75.0,70.0,2.0,25.20018613616938
24,M. Politano,22500000,81,84,84.0,74.0,78.0,74.0,79.0,75.0,85.0,84.0,2.0,23.163458763520072
25,M. Brozović,18500000,81,84,81.0,69.0,83.0,83.0,78.0,80.0,69.0,70.0,2.0,20.917869982518194
24,Williams,24500000,81,87,82.0,77.0,79.0,66.0,71.0,75.0,92.0,94.0,2.0,22.953955935386794
23,A. Correa,24500000,81,87,87.0,82.0,73.0,65.0,74.0,78.0,87.0,82.0,1.0,23.474145989856407
22,A. Christensen,21500000,81,88,68.0,36.0,77.0,72.0,77.0,62.0,66.0,70.0,2.0,22.97419646899049
25,João Mário,22500000,81,84,83.0,64.0,83.0,78.0,82.0,81.0,73.0,69.0,3.0,23.09188291845972
23,T. Strakosha,17000000,81,86,14.0,18.0,26.0,22.0,61.0,49.0,41.0,46.0,1.0,20.94015946736825
24,E. Hysaj,20000000,81,86,75.0,47.0,77.0,70.0,76.0,59.0,79.0,82.0,2.0,20.89535552147065
24,P. Zieliński,24500000,81,88,84.0,65.0,82.0,79.0,75.0,82.0,82.0,84.0,3.0,23.00965698077001
24,Ricardo Pereira,19000000,81,85,83.0,61.0,80.0,78.0,81.0,75.0,88.0,87.0,3.0,22.74643517152081
22,Grimaldo,20500000,81,87,83.0,50.0,79.0,78.0,77.0,60.0,85.0,83.0,3.0,23.784833216192744
24,R. Guerreiro,24000000,81,86,83.0,75.0,84.0,75.0,75.0,79.0,82.0,68.0,3.0,24.57881168349671
25,A. Doucouré,19500000,81,85,78.0,73.0,82.0,74.0,74.0,76.0,63.0,70.0,2.0,22.778627907525948
25,J. Martínez,22500000,81,84,75.0,84.0,68.0,55.0,75.0,58.0,89.0,92.0,1.0,23.784833216192744
31,C. Bacca,16000000,81,81,80.0,84.0,68.0,55.0,78.0,68.0,73.0,75.0,3.0,23.717173171355185
25,A. Plea,22000000,81,83,78.0,82.0,76.0,68.0,76.0,78.0,78.0,77.0,2.0,24.270881494421847
25,B. Davies,18500000,81,84,76.0,58.0,79.0,70.0,74.0,75.0,76.0,74.0,2.0,22.778627907525948
25,M. Nastasić,18500000,81,84,43.0,30.0,73.0,69.0,80.0,55.0,65.0,77.0,2.0,23.48347668628339
24,A. Milik,25500000,81,88,74.0,88.0,63.0,62.0,72.0,60.0,69.0,74.0,3.0,22.6921237384052
23,B. Mendy,20000000,81,86,80.0,33.0,80.0,69.0,79.0,76.0,77.0,86.0,2.0,24.670411448932825
27,C. Kramer,17000000,81,82,71.0,45.0,80.0,72.0,78.0,73.0,52.0,52.0,2.0,20.99737532808399
26,S. Vrsaljko,18000000,81,84,74.0,44.0,77.0,70.0,67.0,68.0,82.0,79.0,2.0,23.44031900982186
25,T. Hazard,21500000,81,83,85.0,69.0,81.0,72.0,76.0,80.0,86.0,77.0,2.0,22.421021220569155
28,K. Bellarabi,18000000,81,81,87.0,72.0,78.0,58.0,77.0,76.0,90.0,91.0,3.0,24.27328853137936
27,S. Zaza,21000000,81,82,77.0,80.0,71.0,45.0,72.0,66.0,79.0,79.0,2.0,24.40857925195123
27,F. Ghoulam,16500000,81,82,79.0,54.0,79.0,74.0,75.0,69.0,71.0,82.0,2.0,23.8547835567004
27,B. Lecomte,15000000,81,84,11.0,11.0,17.0,21.0,63.0,41.0,44.0,40.0,2.0,22.6921237384052
30,J. Iličić,17000000,81,81,83.0,78.0,82.0,74.0,80.0,82.0,67.0,70.0,3.0,21.74137681608697
25,K. Volland,22000000,81,83,79.0,81.0,81.0,67.0,80.0,81.0,78.0,77.0,2.0,26.82454344500525
24,Paco Alcácer,23500000,81,85,78.0,85.0,76.0,51.0,82.0,65.0,82.0,80.0,2.0,23.46234586361445
28,Vitolo,18000000,81,81,84.0,77.0,79.0,80.0,70.0,78.0,78.0,77.0,2.0,22.953955935386794
25,G. Xhaka,22000000,81,84,70.0,49.0,85.0,85.0,74.0,81.0,47.0,49.0,3.0,23.88491485798803
29,D. Tadić,17500000,81,81,85.0,74.0,81.0,77.0,82.0,85.0,69.0,68.0,3.0,23.44031900982186
29,C. Aránguiz,17000000,81,81,75.0,64.0,84.0,83.0,76.0,81.0,76.0,65.0,2.0,24.13004124545533
25,S. Verdi,19500000,81,81,84.0,67.0,82.0,76.0,78.0,82.0,88.0,86.0,2.0,20.98864817916573
28,D. Lovren,16000000,81,82,63.0,33.0,69.0,66.0,70.0,56.0,54.0,55.0,2.0,23.73811679492984
30,G. Medel,13000000,81,81,63.0,31.0,79.0,78.0,78.0,72.0,72.0,70.0,3.0,22.404001099142366
26,X. Shaqiri,19000000,81,81,86.0,71.0,81.0,80.0,82.0,81.0,84.0,77.0,3.0,24.88949890983304
25,J. Corona,21500000,81,83,91.0,76.0,76.0,68.0,85.0,77.0,87.0,79.0,3.0,20.82125605484473
25,A. Areola,16500000,81,85,12.0,19.0,41.0,32.0,64.0,34.0,54.0,52.0,2.0,24.543013787998547
26,K. Vogt,17500000,81,82,67.0,50.0,79.0,83.0,78.0,67.0,66.0,82.0,2.0,22.7657118311901
28,Ander Herrera,17500000,81,81,77.0,71.0,83.0,79.0,84.0,78.0,75.0,68.0,3.0,20.89535552147065
27,E. Salvio,18500000,81,81,85.0,77.0,75.0,72.0,81.0,76.0,89.0,87.0,2.0,25.850544956981143
25,S. El Shaarawy,21000000,81,82,84.0,78.0,74.0,57.0,72.0,73.0,86.0,87.0,3.0,22.8071884715198
28,C. Smalling,16000000,81,82,59.0,54.0,63.0,63.0,67.0,49.0,61.0,74.0,3.0,21.79924293269618
31,Hulk,15500000,81,81,82.0,81.0,78.0,72.0,75.0,75.0,81.0,80.0,4.0,26.08581433114033
29,S. Kagawa,17500000,81,81,86.0,76.0,83.0,72.0,83.0,80.0,74.0,60.0,3.0,22.12814866471266
25,M. Lanzini,23000000,81,85,87.0,70.0,80.0,78.0,77.0,79.0,84.0,78.0,2.0,21.00409544260969
28,F. Smolov,18500000,81,81,77.0,84.0,77.0,62.0,73.0,75.0,88.0,85.0,1.0,22.578089633318243
29,L. Stindl,18000000,81,81,78.0,79.0,85.0,69.0,83.0,83.0,74.0,67.0,2.0,24.54773565595517
28,O. Toprak,16000000,81,82,63.0,28.0,75.0,70.0,78.0,59.0,71.0,83.0,3.0,24.14674705496963
29,D. Perotti,17500000,81,81,88.0,66.0,81.0,69.0,81.0,84.0,86.0,76.0,3.0,22.111268712333345
32,F. Muslera,10000000,81,81,25.0,10.0,44.0,47.0,53.0,58.0,60.0,62.0,3.0,20.363596282748123
30,B. Höwedes,13000000,81,81,59.0,51.0,72.0,64.0,84.0,57.0,52.0,52.0,3.0,21.814169307378904
29,S. Kjær,14000000,81,81,46.0,55.0,73.0,69.0,69.0,49.0,56.0,65.0,3.0,23.73811679492984
29,S. Bender,14000000,81,81,58.0,39.0,74.0,69.0,81.0,65.0,65.0,72.0,2.0,23.21578813236839
33,M. Valbuena,11000000,81,81,83.0,74.0,82.0,77.0,64.0,77.0,81.0,79.0,3.0,22.42810191329509
31,Pedro León,15500000,81,81,84.0,76.0,83.0,85.0,71.0,82.0,63.0,63.0,2.0,21.822045108259765
31,K. Boateng,15000000,81,81,79.0,78.0,82.0,78.0,82.0,78.0,67.0,65.0,3.0,25.07770597757087
33,L. Piszczek,7000000,81,81,72.0,65.0,76.0,69.0,82.0,71.0,74.0,83.0,3.0,23.58574464440679
31,A. Candreva,15500000,81,81,82.0,73.0,78.0,73.0,73.0,77.0,77.0,78.0,3.0,21.50233987908856
29,D. Wass,17000000,81,81,80.0,74.0,82.0,79.0,73.0,81.0,74.0,76.0,2.0,22.732802819236685
26,E. Lamela,21000000,81,82,86.0,74.0,83.0,73.0,78.0,83.0,76.0,74.0,2.0,23.8547835567004
27,D. Rose,14500000,81,81,80.0,57.0,76.0,66.0,75.0,73.0,79.0,78.0,3.0,24.79654306251625
29,C. Vela,17500000,81,81,83.0,81.0,81.0,66.0,80.0,81.0,78.0,80.0,3.0,24.388824287852653
30,Renato Augusto,16500000,81,81,82.0,65.0,81.0,81.0,68.0,81.0,66.0,67.0,2.0,25.07770597757087
32,A. Valencia,10000000,81,81,80.0,60.0,81.0,72.0,82.0,71.0,82.0,85.0,2.0,25.53210600807368
33,L. Fabiański,9000000,81,81,14.0,13.0,20.0,32.0,63.0,52.0,50.0,47.0,2.0,22.87115685342481
31,João Moutinho,15000000,81,81,79.0,74.0,83.0,81.0,86.0,80.0,66.0,59.0,3.0,20.98864817916573
33,Borja Valero,11000000,81,81,85.0,67.0,89.0,85.0,83.0,86.0,55.0,52.0,3.0,23.755218419470943
35,F. Quagliarella,8000000,81,81,76.0,84.0,76.0,73.0,81.0,77.0,73.0,67.0,2.0,24.270881494421847
32,B. Gomis,14000000,81,81,78.0,84.0,75.0,46.0,82.0,69.0,69.0,70.0,3.0,23.04766681981956
32,Manuel Fernandes,14000000,81,81,86.0,70.0,80.0,80.0,77.0,81.0,83.0,76.0,2.0,24.340963531183927
28,H. Herrera,17500000,81,81,76.0,68.0,78.0,75.0,75.0,77.0,71.0,73.0,3.0,21.55300619596615
33,Raffael,11000000,81,81,87.0,78.0,83.0,76.0,79.0,81.0,74.0,66.0,2.0,22.421021220569155
31,Nani,15500000,81,81,87.0,70.0,79.0,77.0,82.0,79.0,77.0,74.0,3.0,21.51024710212685
32,J. Milner,13500000,81,81,76.0,62.0,84.0,81.0,86.0,79.0,63.0,62.0,2.0,22.74643517152081
34,J. Mathieu,5500000,81,81,65.0,52.0,73.0,77.0,76.0,58.0,68.0,74.0,3.0,23.73811679492984
36,Joaquín,6000000,81,81,85.0,80.0,82.0,83.0,80.0,84.0,69.0,65.0,2.0,23.66127181233954
21,M. Gómez,20500000,80,85,76.0,85.0,76.0,58.0,65.0,60.0,61.0,65.0,1.0,24.40857925195123
19,K. Havertz,22000000,80,89,81.0,72.0,82.0,73.0,80.0,83.0,77.0,86.0,1.0,23.48347668628339
21,T. Ndombele,22500000,80,89,86.0,59.0,82.0,79.0,84.0,79.0,84.0,76.0,1.0,23.44031900982186
20,H. Aouar,23500000,80,90,84.0,72.0,84.0,78.0,82.0,84.0,79.0,79.0,1.0,22.74643517152081
21,Carlos Soler,21000000,80,87,79.0,74.0,84.0,79.0,76.0,83.0,75.0,77.0,1.0,23.44031900982186
22,Odriozola,18500000,80,88,69.0,45.0,77.0,70.0,69.0,63.0,80.0,82.0,1.0,21.54240355299968
24,M. Almirón,19500000,80,84,81.0,74.0,79.0,70.0,76.0,79.0,90.0,89.0,1.0,20.501078909954376
30,Welington Dano,10500000,80,80,77.0,51.0,78.0,71.0,82.0,75.0,78.0,80.0,1.0,21.79494154906677
34,Everton Andrão,4500000,80,80,75.0,58.0,78.0,75.0,68.0,73.0,69.0,68.0,1.0,23.66127181233954
21,Oyarzabal,21000000,80,87,84.0,78.0,80.0,73.0,69.0,79.0,72.0,75.0,1.0,23.99402733288852
26,F. Balbuena,15500000,80,83,47.0,31.0,71.0,56.0,74.0,45.0,56.0,65.0,1.0,23.99275690357628
27,M. Marega,16000000,80,80,62.0,80.0,68.0,52.0,71.0,65.0,87.0,88.0,2.0,24.14674705496963
22,B. Pavard,17500000,80,86,66.0,37.0,78.0,80.0,79.0,66.0,69.0,73.0,1.0,22.168459344442
21,W. Ndidi,17000000,80,85,74.0,50.0,74.0,70.0,74.0,67.0,73.0,73.0,1.0,22.09108402055338
22,A. Onana,14500000,80,85,26.0,12.0,33.0,26.0,57.0,62.0,64.0,62.0,2.0,26.312811226799457
22,G. Lo Celso,20000000,80,86,81.0,73.0,81.0,80.0,79.0,81.0,72.0,75.0,1.0,22.74643517152081
26,M. Acuña,12500000,80,80,85.0,65.0,78.0,76.0,86.0,78.0,79.0,75.0,2.0,23.10120035714657
21,Rúben Neves,20500000,80,87,73.0,61.0,84.0,85.0,83.0,83.0,64.0,64.0,2.0,24.54773565595517
24,Mariano,20000000,80,85,75.0,81.0,69.0,51.0,68.0,63.0,84.0,85.0,1.0,23.44031900982186
28,Raúl,12000000,80,80,56.0,50.0,68.0,62.0,75.0,53.0,52.0,51.0,1.0,22.97419646899049
24,M. Caldara,17500000,80,86,62.0,36.0,63.0,58.0,74.0,32.0,65.0,69.0,2.0,22.578089633318243
26,M. Vecino,14500000,80,81,84.0,61.0,83.0,79.0,81.0,81.0,74.0,69.0,2.0,22.97419646899049
23,T. Bakayoko,17000000,80,85,76.0,37.0,78.0,75.0,68.0,73.0,67.0,69.0,2.0,23.99275690357628
22,M. Dahoud,20000000,80,86,85.0,60.0,83.0,78.0,60.0,81.0,78.0,67.0,2.0,21.51024710212685
25,Rafa,18500000,80,83,86.0,66.0,75.0,64.0,77.0,75.0,91.0,93.0,2.0,22.19592835476202
23,K. Baldé,20000000,80,85,83.0,78.0,76.0,64.0,79.0,72.0,92.0,92.0,2.0,24.54773565595517
26,G. Rulli,14000000,80,85,14.0,15.0,32.0,23.0,61.0,58.0,54.0,48.0,3.0,23.73811679492984
31,F. Armani,9000000,80,80,19.0,11.0,34.0,21.0,48.0,55.0,40.0,40.0,1.0,24.898143956541425
22,Rony Lopes,20000000,80,85,82.0,79.0,79.0,72.0,74.0,77.0,83.0,76.0,2.0,22.12814866471266
22,Santi Mina,20000000,80,85,81.0,82.0,69.0,65.0,69.0,65.0,77.0,81.0,1.0,23.717173171355185
24,K. Demirbay,19500000,80,84,82.0,72.0,82.0,80.0,77.0,81.0,67.0,67.0,2.0,21.55300619596615
23,Gayà,16500000,80,85,77.0,61.0,81.0,75.0,67.0,72.0,86.0,87.0,2.0,22.19592835476202
24,André Gomes,19500000,80,85,80.0,65.0,82.0,81.0,78.0,81.0,68.0,62.0,3.0,23.73811679492984
25,N. Tagliafico,15000000,80,82,74.0,57.0,75.0,67.0,73.0,68.0,85.0,86.0,2.0,22.404001099142366
23,M. Sanson,19500000,80,85,77.0,74.0,80.0,84.0,75.0,82.0,77.0,74.0,2.0,22.45594865770336
26,Pacheco,13000000,80,83,13.0,16.0,24.0,27.0,59.0,45.0,48.0,42.0,1.0,23.62308266100644
24,E. Can,19500000,80,85,76.0,60.0,81.0,80.0,74.0,79.0,69.0,73.0,2.0,24.542327443672967
24,H. Çalhanoğlu,19500000,80,84,85.0,65.0,83.0,80.0,78.0,80.0,73.0,69.0,3.0,24.10412984091274
24,M. Ginter,15500000,80,82,62.0,55.0,75.0,70.0,71.0,68.0,55.0,69.0,2.0,23.48347668628339
25,M. Keane,15500000,80,83,66.0,50.0,71.0,69.0,73.0,56.0,58.0,65.0,2.0,22.623156357423824
24,L. Paredes,0,80,85,78.0,55.0,84.0,82.0,74.0,82.0,75.0,69.0,2.0,23.00965698077001
28,T. Stepanenko,12000000,80,80,64.0,53.0,81.0,77.0,81.0,69.0,71.0,64.0,1.0,23.44031900982186
22,L. Shaw,16500000,80,85,82.0,47.0,78.0,68.0,73.0,69.0,83.0,85.0,2.0,23.00965698077001
28,Z. Feddal,12000000,80,80,56.0,40.0,76.0,68.0,69.0,47.0,51.0,62.0,1.0,22.87115685342481
24,S. Haller,19000000,80,83,72.0,84.0,70.0,35.0,74.0,72.0,68.0,76.0,1.0,25.13071692810052
